success,function_name,function,wd_experiment,noise,optimizer,dropout,weight_decay,model_size,best_epoch,checkpoint_path,wd_val_loss,wd_auprc_full,wd_auroc,auroc_full,num_gt,num_detected,num_candidates,error,source_file,weight_decay_bool,base_experiment,base_auprc_full,base_auroc,base_val_loss,delta_auprc_full,delta_auroc,delta_val_loss,wd_better_auprc,wd_better_auroc,wd_better_val_loss,wd_meaningful_auprc_gain,wd_meaningful_auprc_loss
True,f2,f2,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,95,snapshots_clean/big/f2/0.2_sgd_dp_wd/best_epoch_0095.pt,0.0533206164836883,0.2936410003290556,0.5,0.7470267591674926,4,12,1013,,results/big/f2_analysis.csv,True,0.2_sgd_dp,0.2936410003290556,0.5,0.0555648654699325,0.0,0.0,-0.0022442489862442017,False,False,True,False,False
True,f2,f2,0.5_adam_wd,0.5,adam,0.0,True,big,82,snapshots_clean/big/f2/0.5_adam_wd/best_epoch_0082.pt,0.1874704360961914,0.2936410003290556,0.5,0.7467789890981169,4,13,1013,,results/big/f2_analysis.csv,True,0.5_adam,0.2936410003290556,0.5,0.1904871463775634,0.0,0.0,-0.003016710281371987,False,False,True,False,False
True,f2,f2,0.5_adam_dp_wd,0.5,adam,0.2,True,big,57,snapshots_clean/big/f2/0.5_adam_dp_wd/best_epoch_0057.pt,0.2192142158746719,0.6051538334978611,0.7000000000000001,0.8732656095143707,4,13,1013,,results/big/f2_analysis.csv,True,0.5_adam_dp,0.2103076669957223,0.4444444444444444,0.2127502709627151,0.39484616650213883,0.25555555555555565,0.006463944911956815,True,True,False,True,False
True,f2,f2,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,98,snapshots_clean/big/f2/0.5_sgd_dp_wd/best_epoch_0098.pt,0.2001482844352722,0.2269743336623889,0.4642857142857143,0.7465312190287413,4,12,1013,,results/big/f2_analysis.csv,True,0.5_sgd_dp,0.2519743336623889,0.45,0.2011451125144958,-0.025000000000000022,0.01428571428571429,-0.000996828079223605,False,True,True,False,True
True,f2,f2,1.0_adam_wd,1.0,adam,0.0,True,big,89,snapshots_clean/big/f2/1.0_adam_wd/best_epoch_0089.pt,0.7220155596733093,0.2936410003290556,0.5,0.7470267591674926,4,12,1013,,results/big/f2_analysis.csv,True,1.0_adam,0.4801538334978611,0.75,0.718303382396698,-0.18651283316880551,-0.25,0.003712177276611328,False,False,False,False,True
True,f2,f2,1.0_adam_dp_wd,1.0,adam,0.2,True,big,15,snapshots_clean/big/f2/1.0_adam_dp_wd/best_epoch_0015.pt,0.7572201490402222,0.2103076669957223,0.4375,0.746778989098117,4,11,1013,,results/big/f2_analysis.csv,True,1.0_adam_dp,0.4186410003290556,0.4642857142857143,0.7557998299598694,-0.20833333333333331,-0.0267857142857143,0.0014203190803527832,False,False,False,False,True
True,f2,f2,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,92,snapshots_clean/big/f2/1.0_sgd_dp_wd/best_epoch_0092.pt,0.7282305955886841,0.2269743336623889,0.4166666666666667,0.7477700693756194,4,7,1013,,results/big/f2_analysis.csv,True,1.0_sgd_dp,0.2936410003290556,0.5,0.7316281199455261,-0.06666666666666671,-0.08333333333333331,-0.003397524356842041,False,False,True,False,True
True,f2,f2,base_sgd_wd,0.0,sgd,0.0,True,big,61,snapshots_clean/big/f2/base_sgd_wd/best_epoch_0061.pt,0.0081191835924983,0.2936410003290556,0.5,0.7450445986124876,4,20,1013,,results/big/f2_analysis.csv,True,base_sgd,0.1853076669957222,0.4166666666666667,0.0058857784606516,0.10833333333333339,0.08333333333333331,0.002233405131846701,True,True,False,True,False
True,f2,f2,base_sgd_dp_wd,0.0,sgd,0.2,True,big,93,snapshots_clean/big/f2/base_sgd_dp_wd/best_epoch_0093.pt,0.0354014746844768,0.2519743336623889,0.475,0.7465312190287413,4,13,1013,,results/big/f2_analysis.csv,True,base_sgd_dp,0.4186410003290556,0.4772727272727272,0.0435567013919353,-0.16666666666666669,-0.002272727272727204,-0.008155226707458503,False,False,True,False,True
True,f2,f2,0.1_sgd_wd,0.1,sgd,0.0,True,big,99,snapshots_clean/big/f2/0.1_sgd_wd/best_epoch_0099.pt,0.0135389612987637,0.1279615004935834,0.25,0.6214073339940536,4,10,1013,,results/big/f2_analysis.csv,True,0.1_sgd,0.2519743336623889,0.5,0.0140407960861921,-0.12401283316880551,-0.25,-0.0005018347874283999,False,False,True,False,True
True,f2,f2,0.2_sgd_wd,0.2,sgd,0.0,True,big,98,snapshots_clean/big/f2/0.2_sgd_wd/best_epoch_0098.pt,0.0354966074228286,0.4426538334978611,0.7307692307692307,0.8720267591674926,4,19,1013,,results/big/f2_analysis.csv,True,0.2_sgd,0.4801538334978611,0.75,0.0349025279283523,-0.03750000000000003,-0.019230769230769273,0.0005940794944762975,False,False,False,False,True
True,f2,f2,0.5_sgd_wd,0.5,sgd,0.0,True,big,84,snapshots_clean/big/f2/0.5_sgd_wd/best_epoch_0084.pt,0.1878588050603866,0.2936410003290555,0.5,0.7482656095143707,4,7,1013,,results/big/f2_analysis.csv,True,0.5_sgd,0.4186410003290556,0.5,0.1893909573554992,-0.1250000000000001,0.0,-0.0015321522951126099,False,False,True,False,True
True,f2,f2,1.0_sgd_wd,1.0,sgd,0.0,True,big,48,snapshots_clean/big/f2/1.0_sgd_wd/best_epoch_0048.pt,0.7249526977539062,0.1279615004935834,0.25,0.6240089197224975,4,3,1013,,results/big/f2_analysis.csv,True,1.0_sgd,0.2529615004935834,0.25,0.729554295539856,-0.125,0.0,-0.004601597785949707,False,False,True,False,True
True,f3,f3,0.1_adam_wd,0.1,adam,0.0,True,big,81,snapshots_clean/big/f3/0.1_adam_wd/best_epoch_0081.pt,0.0377569831907749,0.6833333333333333,1.0,0.9970267591674926,4,15,1013,,results/big/f3_analysis.csv,True,0.1_adam,0.4759871668311944,0.75,0.0353514179587364,0.20734616650213894,0.25,0.002405565232038498,True,True,False,True,False
True,f3,f3,0.1_adam_dp_wd,0.1,adam,0.2,True,big,23,snapshots_clean/big/f3/0.1_adam_dp_wd/best_epoch_0023.pt,0.1134066209197044,0.2529615004935834,0.25,0.6212834489593657,4,11,1013,,results/big/f3_analysis.csv,True,0.1_adam_dp,0.2529615004935834,0.25,0.116962619125843,0.0,0.0,-0.003555998206138611,False,False,True,False,False
True,f3,f3,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,64,snapshots_clean/big/f3/0.1_sgd_dp_wd/best_epoch_0064.pt,0.0776637643575668,0.2529615004935834,0.25,0.6216551040634292,4,10,1013,,results/big/f3_analysis.csv,True,0.1_sgd_dp,0.2529615004935834,0.25,0.0832707658410072,0.0,0.0,-0.005607001483440399,False,False,True,False,False
True,f3,f3,0.2_adam_wd,0.2,adam,0.0,True,big,93,snapshots_clean/big/f3/0.2_adam_wd/best_epoch_0093.pt,0.1133153289556503,0.6130952380952381,0.8888888888888888,0.9965312190287412,4,19,1013,,results/big/f3_analysis.csv,True,0.2_adam,0.5833333333333333,1.0,0.1114428490400314,0.029761904761904878,-0.11111111111111116,0.0018724799156188965,True,False,False,True,False
True,f3,f3,0.2_adam_dp_wd,0.2,adam,0.2,True,big,29,snapshots_clean/big/f3/0.2_adam_dp_wd/best_epoch_0029.pt,0.1983374804258346,0.2529615004935834,0.25,0.6216551040634292,4,10,1013,,results/big/f3_analysis.csv,True,0.2_adam_dp,0.2529615004935834,0.25,0.203369140625,0.0,0.0,-0.0050316601991654,False,False,True,False,False
True,f3,f3,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,79,snapshots_clean/big/f3/0.2_sgd_dp_wd/best_epoch_0079.pt,0.1406989246606826,0.3642350300790577,0.475,0.8691774033696729,4,16,1013,,results/big/f3_analysis.csv,True,0.2_sgd_dp,0.2529615004935834,0.25,0.1594578325748443,0.11127352958547432,0.22499999999999998,-0.01875890791416171,True,True,True,True,False
True,f3,f3,0.5_adam_wd,0.5,adam,0.0,True,big,100,snapshots_clean/big/f3/0.5_adam_wd/best_epoch_0100.pt,0.6197399497032166,0.5259871668311945,0.75,0.872398414271556,4,16,1013,,results/big/f3_analysis.csv,True,0.5_adam,0.5247966906407182,0.7142857142857143,0.6228687167167664,0.0011904761904762973,0.0357142857142857,-0.0031287670135498047,True,True,True,False,False
True,f3,f3,0.5_adam_dp_wd,0.5,adam,0.2,True,big,88,snapshots_clean/big/f3/0.5_adam_dp_wd/best_epoch_0088.pt,0.7023328542709351,0.2529615004935834,0.25,0.6201684836471755,4,14,1013,,results/big/f3_analysis.csv,True,0.5_adam_dp,0.2529615004935834,0.25,0.6953449845314026,0.0,0.0,0.006987869739532471,False,False,False,False,False
True,f3,f3,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,72,snapshots_clean/big/f3/0.5_sgd_dp_wd/best_epoch_0072.pt,0.6518012285232544,0.2904358721239274,0.2727272727272727,0.7443012884043607,4,14,1013,,results/big/f3_analysis.csv,True,0.5_sgd_dp,0.2904358721239274,0.375,0.6493186354637146,0.0,-0.10227272727272729,0.002482593059539795,False,False,False,False,False
True,f3,f3,1.0_adam_wd,1.0,adam,0.0,True,big,57,snapshots_clean/big/f3/1.0_adam_wd/best_epoch_0057.pt,2.436011552810669,0.4831300239740516,0.5,0.8728939544103073,4,8,1013,,results/big/f3_analysis.csv,True,1.0_adam,0.2529615004935834,0.25,2.4450883865356445,0.23016852348046818,0.25,-0.009076833724975586,True,True,True,True,False
True,f3,f3,1.0_adam_dp_wd,1.0,adam,0.2,True,big,27,snapshots_clean/big/f3/1.0_adam_dp_wd/best_epoch_0027.pt,2.5061683654785156,0.2529615004935834,0.25,0.6209117938553023,4,12,1013,,results/big/f3_analysis.csv,True,1.0_adam_dp,0.2529615004935834,0.25,2.4894659519195557,0.0,0.0,0.01670241355895996,False,False,False,False,False
True,f3,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,88,snapshots_clean/big/f3/1.0_sgd_dp_wd/best_epoch_0088.pt,2.439127206802368,0.2529615004935834,0.25,0.6212834489593657,4,11,1013,,results/big/f3_analysis.csv,True,1.0_sgd_dp,0.2529615004935834,0.25,2.4425809383392334,0.0,0.0,-0.0034537315368652344,False,False,True,False,False
True,f3,f3,base_sgd_wd,0.0,sgd,0.0,True,big,29,snapshots_clean/big/f3/base_sgd_wd/best_epoch_0029.pt,0.0111684929579496,0.4581300239740516,0.75,0.8715312190287413,4,17,1013,,results/big/f3_analysis.csv,True,base_sgd,0.8041666666666667,1.0,0.0116217965260148,-0.3460366426926151,-0.25,-0.00045330356806519943,False,False,True,False,True
True,f3,f3,base_sgd_dp_wd,0.0,sgd,0.2,True,big,62,snapshots_clean/big/f3/base_sgd_dp_wd/best_epoch_0062.pt,0.0958662033081054,0.2529615004935834,0.25,0.6194251734390486,4,16,1013,,results/big/f3_analysis.csv,True,base_sgd_dp,0.2853076669957223,0.3,0.0557412281632423,-0.032346166502138896,-0.04999999999999999,0.0401249751448631,False,False,False,False,True
True,f3,f3,0.1_sgd_wd,0.1,sgd,0.0,True,big,100,snapshots_clean/big/f3/0.1_sgd_wd/best_epoch_0100.pt,0.0348089151084423,0.5682539682539682,0.75,0.9970267591674924,4,10,1013,,results/big/f3_analysis.csv,True,0.1_sgd,0.6215277777777778,0.9166666666666669,0.0365008264780044,-0.05327380952380956,-0.16666666666666685,-0.0016919113695621005,False,False,True,False,True
True,f3,f3,0.2_sgd_wd,0.2,sgd,0.0,True,big,96,snapshots_clean/big/f3/0.2_sgd_wd/best_epoch_0096.pt,0.1113879010081291,0.5404761904761904,0.8333333333333334,0.9965312190287412,4,11,1013,,results/big/f3_analysis.csv,True,0.2_sgd,0.5843205001645277,0.625,0.111199289560318,-0.0438443096883373,0.20833333333333337,0.00018861144781111283,False,True,False,False,True
True,f3,f3,0.5_sgd_wd,0.5,sgd,0.0,True,big,72,snapshots_clean/big/f3/0.5_sgd_wd/best_epoch_0072.pt,0.6339273452758789,0.3519743336623889,0.5,0.7482656095143707,4,6,1013,,results/big/f3_analysis.csv,True,0.5_sgd,0.2529615004935834,0.25,0.635719895362854,0.09901283316880549,0.25,-0.0017925500869750977,True,True,True,True,False
True,f3,f3,1.0_sgd_wd,1.0,sgd,0.0,True,big,20,snapshots_clean/big/f3/1.0_sgd_wd/best_epoch_0020.pt,2.4441823959350586,0.2529615004935834,0.25,0.6242566897918731,4,3,1013,,results/big/f3_analysis.csv,True,1.0_sgd,0.2529615004935834,0.25,2.445011854171753,0.0,0.0,-0.0008294582366943359,False,False,True,False,False
True,f4,f4,0.1_adam_wd,0.1,adam,0.0,True,big,72,snapshots_clean/big/f4/0.1_adam_wd/best_epoch_0072.pt,0.0413401648402214,0.5343205001645279,0.8,0.8975198412698413,5,13,1013,,results/big/f4_analysis.csv,True,0.1_adam,0.7343205001645279,0.8,0.0390237681567668,-0.19999999999999996,0.0,0.002316396683454597,False,False,False,False,True
True,f4,f4,0.1_adam_dp_wd,0.1,adam,0.2,True,big,39,snapshots_clean/big/f4/0.1_adam_dp_wd/best_epoch_0039.pt,0.1187760308384895,0.2039486673247779,0.2,0.5948412698412698,5,14,1013,,results/big/f4_analysis.csv,True,0.1_adam_dp,0.2039486673247779,0.2,0.1315682977437973,0.0,0.0,-0.012792266905307798,False,False,True,False,False
True,f4,f4,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,48,snapshots_clean/big/f4/0.1_sgd_dp_wd/best_epoch_0048.pt,0.0870143994688987,0.2829615004935834,0.3600000000000001,0.6967261904761904,5,11,1013,,results/big/f4_analysis.csv,True,0.1_sgd_dp,0.3029615004935834,0.3666666666666667,0.0823600366711616,-0.020000000000000018,-0.006666666666666599,0.004654362797737108,False,False,False,False,True
True,f4,f4,0.2_adam_wd,0.2,adam,0.0,True,big,85,snapshots_clean/big/f4/0.2_adam_wd/best_epoch_0085.pt,0.1235774457454681,0.6352728811169088,0.8,0.8982142857142857,5,12,1013,,results/big/f4_analysis.csv,True,0.2_adam,0.6152728811169088,0.8,0.1200302988290786,0.020000000000000018,0.0,0.003547146916389493,True,False,False,True,False
True,f4,f4,0.2_adam_dp_wd,0.2,adam,0.2,True,big,56,snapshots_clean/big/f4/0.2_adam_dp_wd/best_epoch_0056.pt,0.2099044322967529,0.2039486673247779,0.2,0.5948412698412698,5,14,1013,,results/big/f4_analysis.csv,True,0.2_adam_dp,0.2039486673247779,0.2,0.207787811756134,0.0,0.0,0.0021166205406188965,False,False,False,False,False
True,f4,f4,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,89,snapshots_clean/big/f4/0.2_sgd_dp_wd/best_epoch_0089.pt,0.1579726040363311,0.6098760557200833,0.6888888888888889,0.8976190476190476,5,14,1013,,results/big/f4_analysis.csv,True,0.2_sgd_dp,0.4553076669957223,0.6,0.1527698040008545,0.15456838872436102,0.0888888888888889,0.005202800035476601,True,True,False,True,False
True,f4,f4,0.5_adam_wd,0.5,adam,0.0,True,big,91,snapshots_clean/big/f4/0.5_adam_wd/best_epoch_0091.pt,0.6738539934158325,0.8583333333333332,1.0,0.9990079365079364,5,13,1013,,results/big/f4_analysis.csv,True,0.5_adam,0.6443205001645278,0.8,0.6742085814476013,0.21401283316880537,0.19999999999999996,-0.00035458803176879883,True,True,True,True,False
True,f4,f4,0.5_adam_dp_wd,0.5,adam,0.2,True,big,66,snapshots_clean/big/f4/0.5_adam_dp_wd/best_epoch_0066.pt,0.7586082816123962,0.4029615004935834,0.4,0.6967261904761904,5,13,1013,,results/big/f4_analysis.csv,True,0.5_adam_dp,0.2039486673247779,0.2,0.7599478363990784,0.19901283316880553,0.2,-0.001339554786682129,True,True,True,True,False
True,f4,f4,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,79,snapshots_clean/big/f4/0.5_sgd_dp_wd/best_epoch_0079.pt,0.7082383036613464,0.2337307312628141,0.225,0.6942460317460317,5,14,1013,,results/big/f4_analysis.csv,True,0.5_sgd_dp,0.4783865476361481,0.54,0.6953030228614807,-0.24465581637333397,-0.31500000000000006,0.012935280799865723,False,False,False,False,True
True,f4,f4,1.0_adam_wd,1.0,adam,0.0,True,big,77,snapshots_clean/big/f4/1.0_adam_wd/best_epoch_0077.pt,2.641465425491333,0.4029615004935834,0.4,0.6973214285714285,5,11,1013,,results/big/f4_analysis.csv,True,1.0_adam,0.3186410003290556,0.4666666666666667,2.651863813400269,0.0843205001645278,-0.06666666666666665,-0.010398387908935991,True,False,True,True,False
True,f4,f4,1.0_adam_dp_wd,1.0,adam,0.2,True,big,31,snapshots_clean/big/f4/1.0_adam_dp_wd/best_epoch_0031.pt,2.7084531784057617,0.2039486673247779,0.2,0.5972222222222222,5,8,1013,,results/big/f4_analysis.csv,True,1.0_adam_dp,0.4029615004935834,0.4,2.72788405418396,-0.19901283316880553,-0.2,-0.019430875778198242,False,False,True,False,True
True,f4,f4,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,71,snapshots_clean/big/f4/1.0_sgd_dp_wd/best_epoch_0071.pt,2.632808208465576,0.4029615004935834,0.4,0.6979166666666666,5,9,1013,,results/big/f4_analysis.csv,True,1.0_sgd_dp,0.2039486673247779,0.2,2.645334482192993,0.19901283316880553,0.2,-0.012526273727416992,True,True,True,True,False
True,f4,f4,base_sgd_wd,0.0,sgd,0.0,True,big,91,snapshots_clean/big/f4/base_sgd_wd/best_epoch_0091.pt,0.0117987534031271,0.8009090909090908,1.0,0.9984126984126984,5,17,1013,,results/big/f4_analysis.csv,True,base_sgd,0.6676538334978611,0.7,0.0128297805786132,0.13325525741122968,0.30000000000000004,-0.0010310271754861,True,True,True,True,False
True,f4,f4,base_sgd_dp_wd,0.0,sgd,0.2,True,big,66,snapshots_clean/big/f4/base_sgd_dp_wd/best_epoch_0066.pt,0.0695844739675521,0.5581300239740516,0.5999999999999999,0.8963293650793651,5,15,1013,,results/big/f4_analysis.csv,True,base_sgd_dp,0.6898760557200834,0.6571428571428571,0.0592463761568069,-0.13174603174603172,-0.05714285714285727,0.010338097810745205,False,False,False,False,True
True,f4,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big,99,snapshots_clean/big/f4/0.1_sgd_wd/best_epoch_0099.pt,0.0396714620292186,0.5209871668311945,0.7166666666666668,0.8971230158730159,5,17,1013,,results/big/f4_analysis.csv,True,0.1_sgd,0.4867014525454802,0.7272727272727273,0.0414113439619541,0.03428571428571431,-0.010606060606060508,-0.0017398819327355056,True,False,True,True,False
True,f4,f4,0.2_sgd_wd,0.2,sgd,0.0,True,big,97,snapshots_clean/big/f4/0.2_sgd_wd/best_epoch_0097.pt,0.1232117190957069,0.5523809523809524,0.9333333333333332,0.996626984126984,5,12,1013,,results/big/f4_analysis.csv,True,0.2_sgd,0.5352728811169087,0.7333333333333334,0.12378990650177,0.01710807126404368,0.19999999999999984,-0.0005781874060631076,True,True,True,True,False
True,f4,f4,0.5_sgd_wd,0.5,sgd,0.0,True,big,59,snapshots_clean/big/f4/0.5_sgd_wd/best_epoch_0059.pt,0.6886536478996277,0.2039486673247779,0.2,0.5996031746031746,5,2,1013,,results/big/f4_analysis.csv,True,0.5_sgd,0.2039486673247779,0.2,0.6865679025650024,0.0,0.0,0.002085745334625244,False,False,False,False,False
True,f4,f4,1.0_sgd_wd,1.0,sgd,0.0,True,big,16,snapshots_clean/big/f4/1.0_sgd_wd/best_epoch_0016.pt,2.644381046295166,0.2039486673247779,0.2,0.5996031746031746,5,2,1013,,results/big/f4_analysis.csv,True,1.0_sgd,0.2039486673247779,0.2,2.6504228115081787,0.0,0.0,-0.006041765213012695,False,False,True,False,False
True,f6,f6,0.1_adam_wd,0.1,adam,0.0,True,big,67,snapshots_clean/big/f6/0.1_adam_wd/best_epoch_0067.pt,0.1341359615325927,0.6884871668311945,0.75,0.873761149653122,4,11,1013,,results/big/f6_analysis.csv,True,0.1_adam,0.8541666666666666,1.0,0.1322875320911407,-0.16567949983547214,-0.25,0.0018484294414519986,False,False,False,False,True
True,f6,f6,0.1_adam_dp_wd,0.1,adam,0.2,True,big,14,snapshots_clean/big/f6/0.1_adam_dp_wd/best_epoch_0014.pt,0.3146694600582123,0.501974333662389,0.5,0.7487611496531219,4,7,1013,,results/big/f6_analysis.csv,True,0.1_adam_dp,0.501974333662389,0.5,0.2836131155490875,0.0,0.0,0.031056344509124756,False,False,False,False,False
True,f6,f6,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,40,snapshots_clean/big/f6/0.1_sgd_dp_wd/best_epoch_0040.pt,0.1794285923242569,0.501974333662389,0.5,0.7475222993062438,4,12,1013,,results/big/f6_analysis.csv,True,0.1_sgd_dp,0.5691689850130126,0.5555555555555556,0.1686326712369918,-0.06719465135062364,-0.05555555555555558,0.010795921087265098,False,False,False,False,True
True,f6,f6,0.2_adam_wd,0.2,adam,0.0,True,big,96,snapshots_clean/big/f6/0.2_adam_wd/best_epoch_0096.pt,0.4840125143527984,0.8303571428571428,1.0,0.9990089197224976,4,14,1013,,results/big/f6_analysis.csv,True,0.2_adam,0.8125,0.9,0.4799264967441559,0.017857142857142794,0.09999999999999998,0.004086017608642523,True,True,False,True,False
True,f6,f6,0.2_adam_dp_wd,0.2,adam,0.2,True,big,30,snapshots_clean/big/f6/0.2_adam_dp_wd/best_epoch_0030.pt,0.6522071957588196,0.501974333662389,0.5,0.7482656095143706,4,9,1013,,results/big/f6_analysis.csv,True,0.2_adam_dp,0.501974333662389,0.5,0.7009696960449219,0.0,0.0,-0.048762500286102295,False,False,True,False,False
True,f6,f6,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,62,snapshots_clean/big/f6/0.2_sgd_dp_wd/best_epoch_0062.pt,0.5164549946784973,0.501974333662389,0.5,0.7477700693756195,4,11,1013,,results/big/f6_analysis.csv,True,0.2_sgd_dp,0.501974333662389,0.5,0.5281686782836914,0.0,0.0,-0.011713683605194092,False,False,True,False,False
True,f6,f6,0.5_adam_wd,0.5,adam,0.0,True,big,31,snapshots_clean/big/f6/0.5_adam_wd/best_epoch_0031.pt,2.8954503536224365,0.6081300239740516,0.5833333333333333,0.8733894945490585,4,8,1013,,results/big/f6_analysis.csv,True,0.5_adam,0.501974333662389,0.5,2.9086525440216064,0.10615569031166261,0.08333333333333326,-0.013202190399169922,True,True,True,True,False
True,f6,f6,0.5_adam_dp_wd,0.5,adam,0.2,True,big,91,snapshots_clean/big/f6/0.5_adam_dp_wd/best_epoch_0091.pt,2.987896203994751,0.501974333662389,0.5,0.7487611496531219,4,7,1013,,results/big/f6_analysis.csv,True,0.5_adam_dp,0.501974333662389,0.5,3.0199790000915527,0.0,0.0,-0.03208279609680176,False,False,True,False,False
True,f6,f6,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,66,snapshots_clean/big/f6/0.5_sgd_dp_wd/best_epoch_0066.pt,2.8768560886383057,0.501974333662389,0.5,0.7485133795837462,4,8,1013,,results/big/f6_analysis.csv,True,0.5_sgd_dp,0.501974333662389,0.5,2.8724236488342285,0.0,0.0,0.0044324398040771484,False,False,False,False,False
True,f6,f6,1.0_adam_wd,1.0,adam,0.0,True,big,9,snapshots_clean/big/f6/1.0_adam_wd/best_epoch_0009.pt,11.345004081726074,0.501974333662389,0.5,0.7487611496531219,4,7,1013,,results/big/f6_analysis.csv,True,1.0_adam,0.501974333662389,0.5,11.405966758728027,0.0,0.0,-0.060962677001953125,False,False,True,False,False
True,f6,f6,1.0_adam_dp_wd,1.0,adam,0.2,True,big,41,snapshots_clean/big/f6/1.0_adam_dp_wd/best_epoch_0041.pt,11.396842956542969,0.501974333662389,0.5,0.7487611496531219,4,7,1013,,results/big/f6_analysis.csv,True,1.0_adam_dp,0.501974333662389,0.5,11.400564193725586,0.0,0.0,-0.0037212371826171875,False,False,True,False,False
True,f6,f6,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,29,snapshots_clean/big/f6/1.0_sgd_dp_wd/best_epoch_0029.pt,11.30610179901123,0.501974333662389,0.5,0.7492566897918732,4,5,1013,,results/big/f6_analysis.csv,True,1.0_sgd_dp,0.501974333662389,0.5,11.29953670501709,0.0,0.0,0.006565093994140625,False,False,False,False,False
True,f6,f6,base_sgd_wd,0.0,sgd,0.0,True,big,90,snapshots_clean/big/f6/base_sgd_wd/best_epoch_0090.pt,0.0105695594102144,0.5114038334978611,0.7083333333333334,0.8722745292368682,4,13,1013,,results/big/f6_analysis.csv,True,base_sgd,0.7784090909090909,0.78125,0.00712451338768,-0.2670052574112298,-0.07291666666666663,0.0034450460225344,False,False,False,False,True
True,f6,f6,base_sgd_dp_wd,0.0,sgd,0.2,True,big,10,snapshots_clean/big/f6/base_sgd_dp_wd/best_epoch_0010.pt,0.2266858220100402,0.501974333662389,0.5,0.7482656095143706,4,9,1013,,results/big/f6_analysis.csv,True,base_sgd_dp,0.501974333662389,0.5,0.237176775932312,0.0,0.0,-0.010490953922271812,False,False,True,False,False
True,f6,f6,0.1_sgd_wd,0.1,sgd,0.0,True,big,98,snapshots_clean/big/f6/0.1_sgd_wd/best_epoch_0098.pt,0.1249967366456985,0.7019230769230769,0.775,0.9970267591674924,4,16,1013,,results/big/f6_analysis.csv,True,0.1_sgd,0.501974333662389,0.5,0.1254069358110427,0.1999487432606879,0.275,-0.00041019916534419665,True,True,True,True,False
True,f6,f6,0.2_sgd_wd,0.2,sgd,0.0,True,big,77,snapshots_clean/big/f6/0.2_sgd_wd/best_epoch_0077.pt,0.4813483357429504,0.501974333662389,0.5,0.7495044598612487,4,4,1013,,results/big/f6_analysis.csv,True,0.2_sgd,0.2529615004935834,0.25,0.477225124835968,0.24901283316880557,0.25,0.004123210906982366,True,True,False,True,False
True,f6,f6,0.5_sgd_wd,0.5,sgd,0.0,True,big,27,snapshots_clean/big/f6/0.5_sgd_wd/best_epoch_0027.pt,2.890864610671997,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f6_analysis.csv,True,0.5_sgd,0.2529615004935834,0.25,2.8808586597442627,0.0,0.0,0.010005950927734375,False,False,False,False,False
True,f6,f6,1.0_sgd_wd,1.0,sgd,0.0,True,big,23,snapshots_clean/big/f6/1.0_sgd_wd/best_epoch_0023.pt,11.36902904510498,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f6_analysis.csv,True,1.0_sgd,0.2529615004935834,0.25,11.37999153137207,0.0,0.0,-0.010962486267089844,False,False,True,False,False
True,f1,f1,0.1_adam_wd,0.1,adam,0.0,True,big,85,snapshots_clean/big/f1/0.1_adam_wd/best_epoch_0085.pt,0.0109880175441503,0.1984029050909603,0.4807692307692308,0.7413280475718533,4,31,1013,,results/big/f1_analysis.csv,True,0.1_adam,0.3343205001645278,0.7272727272727272,0.0106744635850191,-0.1359175950735675,-0.2465034965034964,0.00031355395913120095,False,False,False,False,True
True,f1,f1,0.1_adam_dp_wd,0.1,adam,0.2,True,big,26,snapshots_clean/big/f1/0.1_adam_dp_wd/best_epoch_0026.pt,0.0230922233313322,0.0862948338269167,0.234375,0.617814667988107,4,19,1013,,results/big/f1_analysis.csv,True,0.1_adam_dp,0.0862948338269167,0.2272727272727272,0.0210940930992364,0.0,0.00710227272727279,0.001998130232095798,False,True,False,False,False
True,f1,f1,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,98,snapshots_clean/big/f1/0.1_sgd_dp_wd/best_epoch_0098.pt,0.0170510206371545,0.0862948338269167,0.2142857142857143,0.6215312190287413,4,9,1013,,results/big/f1_analysis.csv,True,0.1_sgd_dp,0.0654615004935834,0.15,0.0160624496638774,0.0208333333333333,0.06428571428571431,0.000988570973277099,True,True,False,True,False
