seed,function_name,condition,noise,optimizer,dropout,weight_decay,reg_state,model_size,auprc_full,val_loss,first_val_loss,last_val_loss,best_epoch,converged
45,f4,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2039486673247779,2.720510783347678,2.876909997869045,2.76514622505675,98,True
45,f5,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.7509871668311945,0.0023965785141162417,0.025251282339400435,0.0033105546447567327,71,True
45,f5,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.7509871668311945,0.022025257775044823,0.0552853783394428,0.03239510711678799,35,True
45,f5,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.7509871668311945,0.002758159962274689,0.02566383533338283,0.004842659158810498,77,True
45,f5,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.015231279775183251,0.056138561761125604,0.023762408544884085,77,True
45,f5,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.8611111111111112,0.1310701774472886,0.1708544136044827,0.13366744294762611,26,True
45,f5,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.7509871668311945,0.1545059824402028,0.181937482762844,0.17644387031806277,55,True
45,f5,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.7509871668311945,0.12946479442588826,0.17150092497467995,0.13086733554906033,26,True
45,f5,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.144490574981938,0.18303630485179576,0.15273086227318075,80,True
45,f5,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.7509871668311945,0.4984066181994499,0.5808795693706958,0.5034863990037999,91,True
45,f5,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.7509871668311945,0.5286281600277475,0.5610690218337039,0.545929064458989,53,False
45,f5,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.95,0.5001680711482434,0.5803790748753446,0.5066314298421779,91,True
45,f5,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.5178808119702847,0.5635659919774278,0.5279526891226464,98,True
45,f6,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.41864100032905555,0.006078583792723874,0.11974483938451777,0.032476960760640335,85,True
45,f6,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.16661434921812504,0.5161727289570138,0.9634924213936988,5,False
45,f6,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.4186410003290556,0.007925175665382376,0.12348539960828234,0.024442484830208916,85,True
45,f6,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.17190480374909461,0.5125888503612356,0.6685194785290576,5,False
45,f6,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.5947371668311945,2.98590893694695,3.467812611701641,3.1578729317543353,26,True
45,f6,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,3.1050405096500477,3.6446290574175246,4.018461118353174,56,False
45,f6,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.7361111111111112,2.998500920356588,3.435383915901184,3.079338776304367,40,True
45,f6,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,3.075178337858078,3.6906119661128267,4.019172318438266,26,False
45,f6,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,11.757020635807768,12.61446104658411,12.554404928329143,18,False
45,f6,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,11.789969520365938,12.38267315194962,12.272897791355215,15,False
45,f6,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,11.705755700456335,12.605681936791603,12.232788339574286,18,False
45,f6,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,11.756208206744905,12.371265898359583,12.314267178799243,64,False
45,f7,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.6509871668311945,0.004974669940333734,0.02185647930712142,0.005346410006205452,85,True
45,f7,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.2529615004935834,0.027996132021492467,0.06621806040168443,0.13688922578350027,59,False
45,f7,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.5947371668311945,0.005269406526844869,0.023431557696312666,0.006121291169658937,93,True
45,f7,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.029514285636709093,0.06875276149428905,0.09573917015594371,81,False
45,f7,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.501974333662389,1.0720541724499235,1.2212452774352216,1.0720541724499235,100,True
45,f7,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.2529615004935834,1.0861587486368545,1.2360050811412486,1.1694783308404557,18,True
45,f7,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.501974333662389,1.0731801758421229,1.2090151430444513,1.0795624161020239,39,True
45,f7,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,1.090199554854251,1.2395807847063591,1.2532974221604936,26,False
45,f7,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.2529615004935834,4.264751414035229,4.4546496817406185,4.334490466625132,19,False
45,f7,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.4186410003290556,4.258934528269666,4.588032456154519,4.3183002218287045,6,True
45,f7,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.2529615004935834,4.257609737680314,4.4727909235244105,4.2832786225258035,19,True
45,f7,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,4.263674157731076,4.600496276896051,4.3169859241932,38,True
45,f8,ms_base_n0p0,0.0,adam,0.0,False,base,small,1.0,0.0035853967506517754,0.029977397993206978,0.003959651503890277,84,True
45,f8,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.6220238095238095,0.04808529622932064,0.13582489782191337,0.06794488976927514,97,True
45,f8,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.6791666666666667,0.002558652961755449,0.029401192649644105,0.005173675131369779,29,True
45,f8,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.6791666666666667,0.0302097780550731,0.1293760725158326,0.04800857853223669,97,True
45,f8,ms_base_n0p5,0.5,adam,0.0,False,base,small,1.0,1.0472108677346657,1.1669609616411494,1.0477261847638069,51,True
45,f8,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.6791666666666667,1.0983454344120431,1.1479715895145497,1.124511087828494,6,False
45,f8,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,1.0,1.0426273415697382,1.1711568058805262,1.0444147872163894,91,True
45,f8,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.4801538334978611,1.074378290709029,1.1522421431034169,1.0810401344552953,97,True
45,f8,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.29364100032905555,4.145799367985827,4.332062822707156,4.208802370314903,39,False
45,f8,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.4009871668311945,4.156211333071932,4.331491267427485,4.257852176402477,82,False
45,f8,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.6083333333333333,4.140094473006878,4.331097260434577,4.1837516084630435,24,True
45,f8,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.40098716683119445,4.150995941872292,4.33015338917996,4.201247811317444,49,False
45,f9,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.5759871668311944,0.011863160412758589,0.02655446463997694,0.016952339975916324,91,True
45,f9,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.04293268009465426,0.07947360593429272,0.07196239984415947,15,True
45,f9,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.5947371668311945,0.01246519318405301,0.0262362422282867,0.01246519318405301,100,True
45,f9,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.03510628765488558,0.0814421175721478,0.04438179329116928,57,True
45,f9,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.5634871668311945,0.42330211559508707,0.4720216878551118,0.4297709217730989,98,True
45,f9,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,0.45631995733748093,0.49109242634570344,0.4778083125327496,94,False
45,f9,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.501974333662389,0.42628953558333377,0.46966691854152276,0.4334771281227152,91,True
45,f9,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.44457583731793343,0.4937353809463217,0.4674957121940369,52,True
45,f9,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,1.654541090447852,1.7199736275571458,1.661229965534616,43,True
45,f9,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,1.6759224001397477,1.786583201682314,1.7129587645226336,57,True
45,f9,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,1.649104823457434,1.7225448539916506,1.6590024296273576,90,True
45,f9,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.6687894425493606,1.7835031709772475,1.7155505317322752,96,True
45,f10,ms_base_n0p0,0.0,adam,0.0,False,base,small,1.0,0.002191484749733292,0.02582768036765938,0.0028604851290088226,47,True
45,f10,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.7509871668311945,0.029543721949324964,0.05504365059289527,0.03657575666983711,56,True
45,f10,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,1.0,0.002660831716407011,0.02607113767930485,0.003845682996820579,67,True
45,f10,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.7509871668311945,0.02293019879490454,0.051874834271346,0.05027833991149004,38,True
45,f10,ms_base_n0p5,0.5,adam,0.0,False,base,small,1.0,0.4694279584478825,0.5548927092805822,0.4739277071141182,98,True
45,f10,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,0.5140634084001501,0.546677790106611,0.551981840678986,2,False
45,f10,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,1.0,0.47099007475883403,0.5600598226202295,0.47701430669490325,98,True
45,f10,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.6259871668311945,0.5011750808421601,0.5456774621567828,0.5822809046887337,32,False
45,f10,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.8875,1.8698883158095339,2.0549176588971565,1.8816443871944508,98,True
45,f10,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.6509871668311944,1.9101468375388613,2.002266805222694,1.931672788680868,91,True
45,f10,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.7986111111111112,1.8697167038917542,2.0482752944560763,1.8900719056738184,96,True
45,f10,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.6509871668311944,1.8934288633630632,2.003223481330466,1.9847775646980772,85,False
46,f1,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.1408632225512778,0.001745021456798063,0.011674070899236076,0.005345839363067074,54,True
46,f1,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.12697433366238894,0.007536753016385309,0.020370078778409576,0.01806335863558219,47,True
46,f1,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.25654272238675,0.002084133997955855,0.011046738334079372,0.0032860019387915096,84,True
46,f1,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.19416898501301266,0.007824335336447396,0.02250678487557997,0.01446499448130898,92,True
46,f1,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.207604813890018,0.21427415977133082,0.2521083664069784,0.2143845356842305,58,True
46,f1,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.08629483382691674,0.21954916576121716,0.24287123946433373,0.22036342021632702,53,True
46,f1,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.1478076669957223,0.21555411340074337,0.24716626012578924,0.21718569353539893,58,True
46,f1,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.08629483382691674,0.22144550782568911,0.24381773157956751,0.22680292373642008,91,True
46,f1,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.05296150049358342,0.8437511033200203,0.9138715787136809,0.859007901650794,56,True
46,f1,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.04462816716025008,0.850428655426553,0.8879739179256114,0.850428655426553,100,True
46,f1,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.05296150049358342,0.8467545147905958,0.9172171075293358,0.8531077111021002,65,True
46,f1,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.05296150049358342,0.8479318200273717,0.8827405337323534,0.8479318200273717,100,True
46,f2,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.2936410003290556,0.00833146167086794,0.04612103391914291,0.012175583711607343,49,True
46,f2,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.25197433366238897,0.04628402638704853,0.06819879854137594,0.06102064961290106,60,True
46,f2,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.2936410003290556,0.007285604481288093,0.04631933456960511,0.010395707423858185,86,True
46,f2,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.18530766699572226,0.02936931164499293,0.06828510824670182,0.03409329173650513,60,True
46,f2,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.2936410003290556,0.18972115163156328,0.23586154126740516,0.19978487713539855,89,True
46,f2,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.25197433366238897,0.22637185073913413,0.27475630729756456,0.23797387376110604,82,True
46,f2,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.2936410003290556,0.1847755677522497,0.23852210697975565,0.1915037879284392,90,True
46,f2,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.2103076669957223,0.2072794366073101,0.27505781961248277,0.21559724338511202,93,True
46,f2,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.11471943170160462,0.7016928205464749,0.7960574725206863,0.7127558861641173,54,True
46,f2,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.6884871668311945,0.7241591047099296,0.8262596878599613,0.7436995468241103,61,True
46,f2,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.08629483382691674,0.7028748301115442,0.7949560772865376,0.7149160672375496,55,True
46,f2,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2103076669957223,0.7227435793648375,0.8248107509410127,0.7453184343398885,70,True
46,f3,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.501974333662389,0.024856960192877562,0.08619503684817477,0.027502511469449136,59,True
46,f3,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.2529615004935834,0.11519138364398733,0.16530257780501184,0.13603260645523985,91,True
46,f3,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.5009871668311945,0.012570654066834362,0.08980660346594263,0.013252158872188722,47,True
46,f3,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.07909191827824776,0.15699077571960204,0.1423281730806574,81,True
46,f3,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.6083333333333333,0.6421413944756731,0.7884284752480527,0.6694461224561042,79,True
46,f3,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.2529615004935834,0.699226365761554,0.9338207549237191,0.7471611309558788,95,True
46,f3,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.5102564102564102,0.6320719002409184,0.7918952050361228,0.6614658680367977,58,True
46,f3,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.6873578749438549,0.914626715031076,0.716002161198474,78,True
46,f3,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.3353076669957223,2.4372047718535077,2.679114690486421,2.4777164484592196,39,True
46,f3,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.2529615004935834,2.5262273562715407,2.7178380058166827,2.622601429198651,39,True
46,f3,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.4186410003290556,2.4248849939792714,2.681092911578239,2.481775810109808,60,True
46,f3,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,2.498571957679505,2.7166641874516264,2.537550337771152,96,True
46,f4,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.36768861937667463,0.029054831663899598,0.09484839094604583,0.03436042005790675,85,True
46,f4,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.4029615004935834,0.12073908460901138,0.17618979267934534,0.15165853436957014,91,True
46,f4,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.4553076669957223,0.014495854325433995,0.09611698814687576,0.016364975881941142,89,True
46,f4,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.4029615004935834,0.07985543047494077,0.1833980862606079,0.11735493237984941,67,True
46,f4,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.7569230769230768,0.6954412701282096,0.8544767036082896,0.7234550521094748,73,True
46,f4,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.4029615004935834,0.777038258757997,0.9943936035988179,0.836896871315672,28,True
46,f4,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.6192857142857143,0.6898366244549446,0.8565681199444101,0.7175061563228039,88,True
46,f4,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.4029615004935834,0.742742342200685,0.9834585126410139,0.7588571560509662,90,True
46,f4,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.22649091225828932,2.6629827301552953,2.9409583350445363,2.6944221156708736,89,True
46,f4,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.2039486673247779,2.734858785537963,2.960890879022314,2.8651985767039845,58,True
46,f4,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.26962816716025007,2.634805196143211,2.906747768533991,2.695512629569845,60,True
46,f4,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2039486673247779,2.7208547972618264,2.9375150926569673,2.7850590563834983,28,True
46,f5,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.95,0.0028897242328310585,0.010834809729552015,0.0038558747470775184,45,True
46,f5,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.7509871668311945,0.02237437837856247,0.0488802424057367,0.024782442032022678,42,True
46,f5,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.95,0.0030937136889019226,0.009743277434299284,0.004841965697507592,61,True
46,f5,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.02021424425765872,0.050966287546969476,0.02153111688118983,39,True
46,f5,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.95,0.12390168106302302,0.1549722879649477,0.12800447951923025,49,True
46,f5,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,0.14101218241960445,0.1770601638771118,0.15531718326692887,79,True
46,f5,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.95,0.12498432643553044,0.15749629896054876,0.13116376973847124,53,True
46,f5,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.1390628918529825,0.17707304062044366,0.1495396558274614,96,True
46,f5,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.95,0.48609861921756825,0.5429150963083227,0.49387819494338747,83,True
46,f5,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.6509871668311944,0.5018345976763583,0.5542329226402526,0.5123243867716891,55,True
46,f5,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.95,0.48687893215646133,0.541249414390706,0.49745721259015674,78,True
46,f5,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.6884871668311945,0.5040574581065076,0.5487754205439953,0.5135704567457767,55,True
46,f6,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.4186410003290556,0.005392957379684803,0.16366254363922364,0.010661250659007025,82,True
46,f6,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.17041059298084138,0.4234623595121059,0.6226335072771032,41,False
46,f6,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.5247966906407182,0.007574537669883129,0.15372832246283266,0.021893335357704696,70,True
46,f6,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.16928217282637636,0.4248857574259981,0.8978503844205369,41,False
46,f6,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.2529615004935834,2.9220871544898825,3.2434954795431583,3.0514126825839916,29,True
46,f6,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,3.0283778043503458,3.484534519783994,3.251902362133594,19,True
46,f6,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.32340290509096037,2.928812357973545,3.2608745808297015,3.0335417618142797,35,True
46,f6,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,3.0429896090893034,3.49448051351182,3.288385198471394,67,True
46,f6,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.37697433366238897,11.440415539640062,12.02146577835083,12.13218376484323,9,False
46,f6,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,11.49490003382906,12.183388775967536,11.813822315094319,24,True
46,f6,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.2529615004935834,11.456179674635543,12.008833641701557,12.066582370311655,14,False
46,f6,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,11.433059667019133,12.182430470243414,11.756883631361292,24,True
46,f7,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.2529615004935834,0.004616025912060224,0.0223506571467411,0.0055647113885571985,39,True
46,f7,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.028550716929454753,0.06516810379763867,0.051642603320168685,30,True
46,f7,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.2529615004935834,0.004630786314745374,0.022460481072676942,0.004914611025634123,50,True
46,f7,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.032509933067287534,0.06463941836610754,0.050652735153252776,73,True
46,f7,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.501974333662389,1.0416915131376145,1.076863054899459,1.0891450871812536,78,False
46,f7,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.4186410003290556,1.0633903868654941,1.0877373491195923,1.092939961463847,79,False
46,f7,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.4186410003290556,1.0474083930888074,1.0754689688378192,1.086324358240087,78,False
46,f7,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.0607189897527085,1.0935468255205358,1.098059061359852,73,False
46,f7,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.4186410003290556,4.131153337498929,4.220744361268713,4.237574511385978,8,False
46,f7,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.2529615004935834,4.137098921106217,4.180543382117089,4.316072152016011,39,False
46,f7,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.4186410003290556,4.129283547401428,4.225601183607223,4.21409795385726,9,False
46,f7,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,4.134630494929374,4.188605341505497,4.388243193322039,94,False
46,f8,ms_base_n0p0,0.0,adam,0.0,False,base,small,1.0,0.0032784247528167164,0.03303013710265464,0.0036528431141669765,90,True
46,f8,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.7708333333333333,0.03463112021935113,0.1041590764801553,0.05112178580082478,94,True
46,f8,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,1.0,0.004035078454762697,0.032757600392908495,0.005682117739157316,79,True
46,f8,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.5428571428571428,0.04495701988406004,0.10957048944336303,0.08294660796193366,12,True
46,f8,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.6791666666666667,1.0078555637217583,1.1162446249038616,1.0109386900638013,60,True
46,f8,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.5666666666666667,1.0331895509932905,1.2170208578414106,1.0720255571476958,79,True
46,f8,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.6791666666666667,1.0045173028682142,1.1201898144914748,1.015167125996123,29,True
46,f8,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.5428571428571429,1.037560299355933,1.218683418441326,1.073015977093514,96,True
46,f8,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.4801538334978611,3.983210982160365,4.0948301452271485,4.079815737744595,8,False
46,f8,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.19840290509096037,4.015009963766057,4.1869409845230425,4.069710229305511,94,False
46,f8,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.25197433366238897,3.967532256816296,4.094121463755344,4.063709233669525,17,False
46,f8,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.39979669064071827,3.986945852320245,4.187911926431859,4.042622680359698,65,True
46,f9,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.501974333662389,0.009767299230666236,0.03536709665538783,0.010182163024202306,44,True
46,f9,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.0309409041631412,0.04970589834958949,0.05377163331797148,35,False
46,f9,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.501974333662389,0.012267048525168224,0.036215162182107886,0.012838205723884576,90,True
46,f9,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.03053324629968785,0.050841648904408544,0.04135196679767142,99,True
46,f9,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.501974333662389,0.42228791212781946,0.46851908748454235,0.4282387320665603,98,True
46,f9,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,0.4474978374039873,0.46637700910263874,0.46040976681607837,94,False
46,f9,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.501974333662389,0.4264726829021535,0.467628187955694,0.4328804336329724,89,True
46,f9,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.4411798655352694,0.4693460686409727,0.4526799758698078,94,True
46,f9,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,1.6336953018574005,1.6760224750701418,1.6818049993920834,78,False
46,f9,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,1.6537559476304562,1.6921604542022055,1.6846217842812234,71,False
46,f9,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,1.631380999976016,1.6837075847260496,1.6682503337555743,78,False
46,f9,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.6426927941910765,1.693242941765075,1.7097464482834999,31,False
46,f10,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.95,0.0024302878152044054,0.027579898093926147,0.0053533396158525915,90,True
46,f10,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.6884871668311945,0.02218012502813276,0.07133587418084449,0.037160527515918654,27,True
46,f10,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,1.0,0.004027765930352851,0.028267858401337203,0.006113498607907999,77,True
